Longitude,Latitude,Cluster,Day_of_Week,Hour,Day_of_year,Local_Authority_(District),1st_Road_Class,1st_Road_Number,Speed_limit,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Weather_Conditions,Road_Surface_Conditions,Accident
-0.252197,51.486604,59,0,19,248,25,3,4,30,3,1,1,Fine without high winds,Dry,0
-0.252197,51.486604,59,5,0,148,25,3,4,30,3,1,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,4,17,133,71,4,5266,30,3,2,3,Fine without high winds,Dry,1
-3.01402,53.82524599999989,6,5,7,85,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,4,5,119,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,3,13,335,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-0.137828,51.518477000000004,9,7,13,18,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,1
-0.137828,51.518477000000004,9,5,3,155,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,9,6,13,205,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,9,2,3,117,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.192889,51.456569,35,7,20,19,10,3,217,30,3,2,2,Snowing without high winds,Snow,1
-0.192889,51.456569,35,2,23,96,10,3,217,30,3,2,2,Snowing without high winds,Snow,0
-0.192889,51.456569,35,4,14,112,10,3,217,30,3,2,2,Snowing without high winds,Snow,0
-0.192889,51.456569,35,2,21,229,10,3,217,30,3,2,2,Snowing without high winds,Snow,0
-0.247875,51.53546,124,3,19,357,28,3,4000,30,3,1,1,Fine without high winds,Dry,1
-0.247875,51.53546,124,5,22,50,28,3,4000,30,3,1,1,Fine without high winds,Dry,0
-0.247875,51.53546,124,1,16,347,28,3,4000,30,3,1,1,Fine without high winds,Dry,0
-0.247875,51.53546,124,0,4,185,28,3,4000,30,3,1,1,Fine without high winds,Dry,0
-0.150599,51.466521,108,3,11,337,9,3,3216,30,3,2,1,Fine without high winds,Dry,1
-0.150599,51.466521,108,2,20,362,9,3,3216,30,3,2,1,Fine without high winds,Dry,0
-0.150599,51.466521,108,2,7,348,9,3,3216,30,3,2,1,Fine without high winds,Dry,0
-0.150599,51.466521,108,5,23,22,9,3,3216,30,3,2,1,Fine without high winds,Dry,0
-0.247991,51.506648,11,2,22,334,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.247991,51.506648,11,0,16,241,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,6,1,30,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,2,22,96,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.137704,51.461965,4,6,17,226,9,3,3,30,3,2,1,Fine without high winds,Dry,1
-0.137704,51.461965,4,2,15,264,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.137704,51.461965,4,6,9,156,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.137704,51.461965,4,3,3,167,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.137704,51.461965,46,6,17,226,9,3,3,30,3,2,1,Fine without high winds,Dry,1
-0.137704,51.461965,46,2,23,243,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.137704,51.461965,46,5,3,316,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.137704,51.461965,46,1,9,88,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,5,9,156,28,3,406,40,3,1,1,Fine without high winds,Dry,1
-0.26124400000000003,51.551665,1,1,13,235,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,2,14,215,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,2,16,264,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,28,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,28,5,16,64,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,28,2,5,320,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,28,3,22,314,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.4319,51.881805,267,2,14,47,421,6,0,20,3,1,1,Raining without high winds,Wet/Damp,1
-0.4319,51.881805,267,5,12,344,421,6,0,20,3,1,1,Raining without high winds,Wet/Damp,0
-0.4319,51.881805,267,5,6,169,421,6,0,20,3,1,1,Raining without high winds,Wet/Damp,0
-0.4319,51.881805,267,1,18,354,421,6,0,20,3,1,1,Raining without high winds,Wet/Damp,0
-3.01402,53.82524599999989,10,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,10,1,19,347,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,1,10,172,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,3,2,167,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,5,9,156,28,3,406,40,3,1,1,Fine without high winds,Dry,1
-0.26124400000000003,51.551665,1,6,6,268,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,3,21,230,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,3,14,13,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-0.150599,51.466521,108,3,11,337,9,3,3216,30,3,2,1,Fine without high winds,Dry,1
-0.150599,51.466521,108,2,17,194,9,3,3216,30,3,2,1,Fine without high winds,Dry,0
-0.150599,51.466521,108,4,13,287,9,3,3216,30,3,2,1,Fine without high winds,Dry,0
-0.150599,51.466521,108,5,13,92,9,3,3216,30,3,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,2,8,348,556,6,0,40,2,2,1,Fine without high winds,Dry,1
0.152876,51.070747999999895,7,1,3,123,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,4,5,196,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,4,0,357,556,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.43190100000000003,52.118835,8,5,17,170,420,6,0,40,2,2,1,Fine without high winds,Dry,1
-0.43190100000000003,52.118835,8,0,14,87,420,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.43190100000000003,52.118835,8,1,19,186,420,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.43190100000000003,52.118835,8,1,19,165,420,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,2,8,348,556,6,0,40,2,2,1,Fine without high winds,Dry,1
0.152876,51.070747999999895,7,3,12,76,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,3,12,202,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,5,2,253,556,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.05469500000000001,51.403063,409,2,17,344,19,3,214,30,3,2,1,Fine without high winds,Wet/Damp,1
-0.05469500000000001,51.403063,409,4,20,21,19,3,214,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.05469500000000001,51.403063,409,0,18,185,19,3,214,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.05469500000000001,51.403063,409,1,23,158,19,3,214,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.247991,51.506648,11,2,22,334,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.247991,51.506648,11,5,9,29,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,0,21,276,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,6,0,212,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-3.01402,53.82524599999989,6,4,17,133,71,4,5266,30,3,2,3,Fine without high winds,Dry,1
-3.01402,53.82524599999989,6,6,3,135,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,0,9,17,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,6,16,177,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-0.09601900000000001,51.570502000000005,249,7,10,264,4,3,105,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.09601900000000001,51.570502000000005,249,4,22,28,4,3,105,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.09601900000000001,51.570502000000005,249,2,12,75,4,3,105,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.09601900000000001,51.570502000000005,249,4,15,70,4,3,105,30,3,2,1,Raining without high winds,Wet/Damp,0
0.147706,51.561078,211,2,17,350,16,3,124,30,3,1,1,Fine without high winds,Dry,1
0.147706,51.561078,211,1,11,200,16,3,124,30,3,1,1,Fine without high winds,Dry,0
0.147706,51.561078,211,1,15,326,16,3,124,30,3,1,1,Fine without high winds,Dry,0
0.147706,51.561078,211,1,4,165,16,3,124,30,3,1,1,Fine without high winds,Dry,0
-0.247991,51.506648,167,2,22,334,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.247991,51.506648,167,2,8,117,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,167,5,5,64,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,167,6,22,275,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.05469500000000001,51.403063,137,2,17,344,19,3,214,30,3,2,1,Fine without high winds,Wet/Damp,1
-0.05469500000000001,51.403063,137,3,4,13,19,3,214,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.05469500000000001,51.403063,137,5,0,120,19,3,214,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.05469500000000001,51.403063,137,3,11,34,19,3,214,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.247652,51.353328000000005,234,2,20,137,38,4,2200,30,2,2,1,Fine without high winds,Wet/Damp,1
-0.247652,51.353328000000005,234,6,21,233,38,4,2200,30,2,2,1,Fine without high winds,Wet/Damp,0
-0.247652,51.353328000000005,234,1,14,179,38,4,2200,30,2,2,1,Fine without high winds,Wet/Damp,0
-0.247652,51.353328000000005,234,4,1,210,38,4,2200,30,2,2,1,Fine without high winds,Wet/Damp,0
-3.01402,53.82524599999989,28,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,28,5,8,190,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,28,1,14,291,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,28,2,22,145,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.046301999999999996,51.521753000000004,130,3,13,38,5,3,11,30,2,2,1,Fine without high winds,Dry,1
-0.046301999999999996,51.521753000000004,130,1,12,291,5,3,11,30,2,2,1,Fine without high winds,Dry,0
-0.046301999999999996,51.521753000000004,130,5,5,204,5,3,11,30,2,2,1,Fine without high winds,Dry,0
-0.046301999999999996,51.521753000000004,130,0,1,192,5,3,11,30,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,2,8,348,556,6,0,40,2,2,1,Fine without high winds,Dry,1
0.152876,51.070747999999895,7,5,22,29,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,2,20,243,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,6,0,128,556,6,0,40,2,2,1,Fine without high winds,Dry,0
-2.192971,53.839713,19,4,9,300,77,6,0,20,3,2,1,Fine without high winds,Dry,1
-2.192971,53.839713,19,1,0,137,77,6,0,20,3,2,1,Fine without high winds,Dry,0
-2.192971,53.839713,19,2,19,180,77,6,0,20,3,2,1,Fine without high winds,Dry,0
-2.192971,53.839713,19,2,15,82,77,6,0,20,3,2,1,Fine without high winds,Dry,0
-0.07198099999999999,51.524696999999996,94,6,9,199,5,3,1209,30,3,2,1,Fine without high winds,Dry,1
-0.07198099999999999,51.524696999999996,94,4,15,140,5,3,1209,30,3,2,1,Fine without high winds,Dry,0
-0.07198099999999999,51.524696999999996,94,3,2,230,5,3,1209,30,3,2,1,Fine without high winds,Dry,0
-0.07198099999999999,51.524696999999996,94,6,23,352,5,3,1209,30,3,2,1,Fine without high winds,Dry,0
-0.137828,51.518477000000004,9,7,13,18,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,1
-0.137828,51.518477000000004,9,0,9,59,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,9,4,3,35,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,9,5,17,267,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,410,7,13,18,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,1
-0.137828,51.518477000000004,410,1,12,298,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,410,0,6,269,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,410,5,3,106,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137704,51.461965,46,6,17,226,9,3,3,30,3,2,1,Fine without high winds,Dry,1
-0.137704,51.461965,46,5,7,155,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.137704,51.461965,46,4,10,259,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.137704,51.461965,46,4,18,259,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.046301999999999996,51.521753000000004,130,3,13,38,5,3,11,30,2,2,1,Fine without high winds,Dry,1
-0.046301999999999996,51.521753000000004,130,1,2,116,5,3,11,30,2,2,1,Fine without high winds,Dry,0
-0.046301999999999996,51.521753000000004,130,2,14,271,5,3,11,30,2,2,1,Fine without high winds,Dry,0
-0.046301999999999996,51.521753000000004,130,0,17,318,5,3,11,30,2,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,10,3,14,83,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,2,13,271,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,3,12,83,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.140716,51.507731,33,7,7,228,1,3,4,30,3,1,1,Fine without high winds,Dry,1
-0.140716,51.507731,33,0,1,52,1,3,4,30,3,1,1,Fine without high winds,Dry,0
-0.140716,51.507731,33,5,14,29,1,3,4,30,3,1,1,Fine without high winds,Dry,0
-0.140716,51.507731,33,5,16,281,1,3,4,30,3,1,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,2,8,348,556,6,0,40,2,2,1,Fine without high winds,Dry,1
0.152876,51.070747999999895,7,1,22,270,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,1,7,228,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,6,4,268,556,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.100022,51.495208,82,5,5,292,8,3,3,30,3,1,1,Fine without high winds,Dry,1
-0.100022,51.495208,82,4,3,84,8,3,3,30,3,1,1,Fine without high winds,Dry,0
-0.100022,51.495208,82,2,20,194,8,3,3,30,3,1,1,Fine without high winds,Dry,0
-0.100022,51.495208,82,0,4,262,8,3,3,30,3,1,1,Fine without high winds,Dry,0
-0.247991,51.506648,266,2,22,334,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.247991,51.506648,266,4,9,133,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,266,2,23,327,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,266,2,18,236,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.24766300000000002,51.601012,115,6,12,211,30,6,0,30,3,1,1,Fine without high winds,Dry,1
-0.24766300000000002,51.601012,115,2,18,40,30,6,0,30,3,1,1,Fine without high winds,Dry,0
-0.24766300000000002,51.601012,115,0,0,234,30,6,0,30,3,1,1,Fine without high winds,Dry,0
-0.24766300000000002,51.601012,115,4,1,84,30,6,0,30,3,1,1,Fine without high winds,Dry,0
-0.054509,51.555793,293,3,7,156,4,3,107,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.054509,51.555793,293,3,12,237,4,3,107,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.054509,51.555793,293,4,11,203,4,3,107,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.054509,51.555793,293,1,22,46,4,3,107,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.137704,51.461965,4,6,17,226,9,3,3,30,3,2,1,Fine without high winds,Dry,1
-0.137704,51.461965,4,4,1,77,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.137704,51.461965,4,1,20,207,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-0.137704,51.461965,4,0,3,122,9,3,3,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,10,5,14,15,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,5,7,302,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,6,5,289,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.137828,51.518477000000004,9,7,13,18,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,1
-0.137828,51.518477000000004,9,0,20,73,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,9,1,15,270,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,9,0,22,101,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-3.01402,53.82524599999989,91,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,91,0,9,52,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,91,3,0,216,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,91,3,1,139,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.431907,51.580739,23,6,19,352,26,3,4180,30,3,3,1,Fine without high winds,Dry,1
-0.431907,51.580739,23,2,6,194,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.431907,51.580739,23,3,16,160,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.431907,51.580739,23,3,13,125,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.150599,51.466521,108,3,11,337,9,3,3216,30,3,2,1,Fine without high winds,Dry,1
-0.150599,51.466521,108,1,17,67,9,3,3216,30,3,2,1,Fine without high winds,Dry,0
-0.150599,51.466521,108,5,10,344,9,3,3216,30,3,2,1,Fine without high winds,Dry,0
-0.150599,51.466521,108,2,12,47,9,3,3216,30,3,2,1,Fine without high winds,Dry,0
-0.137828,51.518477000000004,9,7,13,18,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,1
-0.137828,51.518477000000004,9,2,12,264,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,9,2,23,159,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,9,0,17,73,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-2.192749,53.066175,64,6,7,214,257,3,572,30,3,1,1,Fine without high winds,Dry,1
-2.192749,53.066175,64,3,10,195,257,3,572,30,3,1,1,Fine without high winds,Dry,0
-2.192749,53.066175,64,6,0,86,257,3,572,30,3,1,1,Fine without high winds,Dry,0
-2.192749,53.066175,64,1,14,249,257,3,572,30,3,1,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,2,8,348,556,6,0,40,2,2,1,Fine without high winds,Dry,1
0.152876,51.070747999999895,7,4,3,119,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,5,8,323,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,4,23,252,556,6,0,40,2,2,1,Fine without high winds,Dry,0
-2.593142,51.468990000000005,100,7,3,52,601,3,38,20,3,1,1,Fine without high winds,Dry,1
-2.593142,51.468990000000005,100,5,8,288,601,3,38,20,3,1,1,Fine without high winds,Dry,0
-2.593142,51.468990000000005,100,2,16,306,601,3,38,20,3,1,1,Fine without high winds,Dry,0
-2.593142,51.468990000000005,100,0,7,185,601,3,38,20,3,1,1,Fine without high winds,Dry,0
-0.783087,54.237272,44,5,16,131,185,6,221,60,3,2,1,Snowing without high winds,Snow,1
-0.783087,54.237272,44,6,22,289,185,6,221,60,3,2,1,Snowing without high winds,Snow,0
-0.783087,54.237272,44,2,18,250,185,6,221,60,3,2,1,Snowing without high winds,Snow,0
-0.783087,54.237272,44,4,13,238,185,6,221,60,3,2,1,Snowing without high winds,Snow,0
-3.01402,53.82524599999989,6,4,17,133,71,4,5266,30,3,2,3,Fine without high winds,Dry,1
-3.01402,53.82524599999989,6,5,9,274,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,2,13,110,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,6,17,261,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-2.593142,51.468990000000005,100,7,3,52,601,3,38,20,3,1,1,Fine without high winds,Dry,1
-2.593142,51.468990000000005,100,0,1,283,601,3,38,20,3,1,1,Fine without high winds,Dry,0
-2.593142,51.468990000000005,100,5,3,176,601,3,38,20,3,1,1,Fine without high winds,Dry,0
-2.593142,51.468990000000005,100,2,12,236,601,3,38,20,3,1,1,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,6,18,284,12,3,3217,30,2,2,1,Fine without high winds,Dry,1
-0.181383,51.481660999999995,22,1,4,284,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,0,15,59,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,1,21,39,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.4319,51.881805,264,2,14,47,421,6,0,20,3,1,1,Raining without high winds,Wet/Damp,1
-0.4319,51.881805,264,6,18,2,421,6,0,20,3,1,1,Raining without high winds,Wet/Damp,0
-0.4319,51.881805,264,2,22,33,421,6,0,20,3,1,1,Raining without high winds,Wet/Damp,0
-0.4319,51.881805,264,0,22,122,421,6,0,20,3,1,1,Raining without high winds,Wet/Damp,0
-0.181383,51.481660999999995,22,6,18,284,12,3,3217,30,2,2,1,Fine without high winds,Dry,1
-0.181383,51.481660999999995,22,2,7,271,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,3,12,41,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,2,7,117,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.24768600000000002,51.506591,161,4,8,260,27,3,4020,30,3,2,1,Fine without high winds,Wet/Damp,1
-0.24768600000000002,51.506591,161,1,4,221,27,3,4020,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.24768600000000002,51.506591,161,3,15,188,27,3,4020,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.24768600000000002,51.506591,161,0,0,45,27,3,4020,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.431907,51.580739,23,6,19,352,26,3,4180,30,3,3,1,Fine without high winds,Dry,1
-0.431907,51.580739,23,4,22,315,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.431907,51.580739,23,3,3,342,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.431907,51.580739,23,3,19,41,26,3,4180,30,3,3,1,Fine without high winds,Dry,0
-0.252197,51.486604,59,2,12,209,25,3,4,30,3,1,1,Fine without high winds,Dry,1
-0.252197,51.486604,59,6,1,240,25,3,4,30,3,1,1,Fine without high winds,Dry,0
-0.252197,51.486604,59,3,2,153,25,3,4,30,3,1,1,Fine without high winds,Dry,0
-0.252197,51.486604,59,1,16,67,25,3,4,30,3,1,1,Fine without high winds,Dry,0
-0.012457,51.511112,151,2,19,296,5,3,13,30,3,2,1,Fine without high winds,Dry,1
-0.012457,51.511112,151,6,15,65,5,3,13,30,3,2,1,Fine without high winds,Dry,0
-0.012457,51.511112,151,5,19,260,5,3,13,30,3,2,1,Fine without high winds,Dry,0
-0.012457,51.511112,151,3,4,153,5,3,13,30,3,2,1,Fine without high winds,Dry,0
-0.137751,51.485022,27,7,16,86,1,3,3212,30,2,2,1,Fine without high winds,Dry,1
-0.137751,51.485022,27,6,21,254,1,3,3212,30,2,2,1,Fine without high winds,Dry,0
-0.137751,51.485022,27,6,3,44,1,3,3212,30,2,2,1,Fine without high winds,Dry,0
-0.137751,51.485022,27,1,18,32,1,3,3212,30,2,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,13,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,13,1,11,193,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,13,1,7,4,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,13,5,22,211,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.137848,51.461967,141,1,4,361,9,3,3,30,3,2,2,Fine without high winds,Dry,1
-0.137848,51.461967,141,0,18,227,9,3,3,30,3,2,2,Fine without high winds,Dry,0
-0.137848,51.461967,141,5,6,106,9,3,3,30,3,2,2,Fine without high winds,Dry,0
-0.137848,51.461967,141,2,14,355,9,3,3,30,3,2,2,Fine without high winds,Dry,0
-2.192734,53.015277000000005,47,1,10,223,257,4,5045,30,3,2,1,Fine without high winds,Dry,1
-2.192734,53.015277000000005,47,6,8,219,257,4,5045,30,3,2,1,Fine without high winds,Dry,0
-2.192734,53.015277000000005,47,4,23,140,257,4,5045,30,3,2,1,Fine without high winds,Dry,0
-2.192734,53.015277000000005,47,0,9,108,257,4,5045,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,4,17,133,71,4,5266,30,3,2,3,Fine without high winds,Dry,1
-3.01402,53.82524599999989,6,5,9,71,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,1,12,109,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-3.01402,53.82524599999989,6,5,6,351,71,4,5266,30,3,2,3,Fine without high winds,Dry,0
-0.247991,51.506648,11,2,22,334,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.247991,51.506648,11,2,1,75,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,5,8,190,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,0,1,94,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.150599,51.466521,108,3,11,337,9,3,3216,30,3,2,1,Fine without high winds,Dry,1
-0.150599,51.466521,108,0,18,3,9,3,3216,30,3,2,1,Fine without high winds,Dry,0
-0.150599,51.466521,108,2,22,96,9,3,3216,30,3,2,1,Fine without high winds,Dry,0
-0.150599,51.466521,108,1,12,340,9,3,3216,30,3,2,1,Fine without high winds,Dry,0
0.152881,51.460406,51,6,13,142,18,3,220,30,3,2,1,Fine without high winds,Dry,1
